person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
22.0,2,1,0.018764179048216856,0.0,3,0.42028985507246375,2,0.7167352537722906,0.42424242424242425,2.0,657,2,1
23.0,1,3,0.006151202481622806,0.0,3,0.14205797101449275,3,0.6762688614540466,0.3484848484848485,4.0,663,2,1
30.0,2,4,0.2933774907699185,0.09210526315789473,2,0.6992173913043478,1,0.2565157750342936,0.045454545454545456,10.0,689,2,1
33.0,2,3,0.02016748741427015,0.15789473684210525,3,0.116,3,0.6330589849108368,0.12121212121212122,11.0,730,2,1
27.0,1,2,0.023908687031914715,0.05263157894736842,3,0.5072463768115942,2,0.6337448559670782,0.4090909090909091,5.0,618,2,1
27.0,1,4,0.012768262368268269,0.09210526315789473,3,0.07860869565217392,6,0.30864197530864196,0.12121212121212122,3.0,662,2,1
24.0,1,4,0.006927221764923518,0.013157894736842105,3,0.21553623188405796,3,0.5219478737997256,0.48484848484848486,4.0,646,2,1
23.0,2,2,0.01317511936315613,0.013157894736842105,3,0.2753623188405797,4,0.39437585733882036,0.3787878787878788,3.0,665,2,1
28.0,1,3,0.02362556700828177,0.039473684210526314,3,0.13043478260869565,6,0.5267489711934157,0.12121212121212122,9.0,626,2,1
23.0,1,4,0.021210237718388585,0.0,2,0.42028985507246375,3,0.925925925925926,0.3787878787878788,3.0,612,2,1
30.0,1,3,0.017765269326629137,0.05263157894736842,3,0.2753623188405797,4,0.46227709190672156,0.2878787878787879,5.0,663,2,1
31.0,2,1,0.017377669410049163,0.07894736842105263,3,0.3913043478260869,4,0.5857338820301785,0.42424242424242425,9.0,685,2,1
22.0,1,2,0.0059586316985439595,0.0,3,0.0892463768115942,5,0.4197530864197531,0.24242424242424243,3.0,632,2,1
24.0,2,4,0.01492013843790678,0.0,3,0.06715942028985507,3,0.3196159122085049,0.09090909090909091,4.0,579,2,1
26.0,1,4,0.012364683173943451,0.039473684210526314,3,0.19057971014492753,6,0.38408779149519895,0.2878787878787879,5.0,634,2,1
25.0,1,1,0.002040021125424629,0.05263157894736842,1,0.14101449275362318,5,0.4183813443072702,0.6212121212121212,3.0,478,2,1
23.0,2,4,0.023924256584589174,0.0,3,0.5362318840579711,6,0.39231824417009614,0.43939393939393934,4.0,636,2,1
27.0,2,2,0.013846658753509808,0.06578947368421052,3,0.10144927536231883,3,0.6721536351165982,0.15151515151515152,7.0,656,2,1
27.0,2,1,0.04392006919436989,0.05263157894736842,3,0.8965507246376812,4,0.5761316872427984,0.4090909090909091,4.0,728,2,1
25.0,2,4,0.02934205119023084,0.02631578947368421,3,0.6884057971014493,2,0.7009602194787381,0.45454545454545453,3.0,545,2,1
28.0,1,1,0.026045403273949146,0.07894736842105263,3,0.06768115942028985,1,0.5514403292181072,0.06060606060606061,10.0,647,2,1
37.0,1,2,0.009482267303816466,0.19736842105263158,3,0.06823188405797101,4,0.6941015089163236,0.13636363636363635,11.0,674,2,1
26.0,1,3,0.010317696722322354,0.039473684210526314,3,0.1524927536231884,5,0.6426611796982167,0.25757575757575757,6.0,693,2,1
25.0,1,3,0.01430309248191371,0.05263157894736842,3,0.10144927536231883,3,0.7050754458161865,0.13636363636363635,4.0,703,2,1
33.0,1,1,0.012023382190316475,0.09210526315789473,3,0.3913043478260869,3,0.23045267489711935,0.5606060606060606,7.0,703,2,1
26.0,2,2,0.04549464263984224,0.05263157894736842,2,0.9999999999999999,4,0.5390946502057614,0.43939393939393934,7.0,632,2,1
22.0,2,1,0.018872756191867693,0.0,3,0.11594202898550725,6,0.29972565157750336,0.12121212121212122,3.0,567,2,1
25.0,2,2,0.013853624079706275,0.039473684210526314,2,0.3375942028985507,1,0.27091906721536346,0.43939393939393934,4.0,676,2,1
34.0,1,2,0.01967458815460238,0.15789473684210525,3,0.6662898550724637,2,0.41083676268861463,0.6363636363636364,9.0,678,2,1
29.0,1,3,0.03348396192670756,0.11842105263157894,3,0.887536231884058,5,0.40329218106995895,0.5303030303030303,7.0,587,2,1
34.0,1,3,0.0012508906398717395,0.17105263157894735,3,0.028753623188405793,2,0.49108367626886146,0.19696969696969696,7.0,637,2,1
27.0,2,3,0.021398301525693244,0.07894736842105263,3,0.5625507246376812,5,0.4362139917695473,0.5,7.0,691,2,1
23.0,1,2,0.006558469201581046,0.0,3,0.15942028985507245,3,0.5603566529492456,0.3787878787878788,3.0,598,2,1
31.0,1,2,0.021140174731353514,0.09210526315789473,3,0.7017971014492754,1,0.5939643347050756,0.6212121212121212,6.0,600,2,1
23.0,1,3,0.018999361238615276,0.0,2,0.6959710144927537,6,0.7119341563786008,0.6818181818181819,2.0,501,2,1
30.0,2,2,0.03259362934877068,0.10526315789473684,3,0.7101449275362319,3,0.6111111111111112,0.43939393939393934,7.0,603,2,1
22.0,1,2,0.009349106655942796,0.013157894736842105,3,0.2753623188405797,1,0.3593964334705076,0.48484848484848486,4.0,637,2,1
22.0,1,3,0.011943076076521892,0.0,3,0.2753623188405797,1,0.3532235939643347,0.4090909090909091,4.0,610,2,1
33.0,1,1,0.020791498696459687,0.11842105263157894,3,0.4165797101449275,1,0.4190672153635116,0.3787878787878788,11.0,691,2,1
24.0,1,3,0.010566809565113713,0.0,3,0.18657971014492752,3,0.6947873799725652,0.3181818181818182,4.0,682,2,1
23.0,2,4,0.014794352841299957,0.039473684210526314,3,0.07246376811594203,5,0.406721536351166,0.10606060606060606,4.0,477,2,1
28.0,2,2,0.012611747391382908,0.06578947368421052,3,0.280695652173913,3,0.262002743484225,0.3939393939393939,9.0,613,2,1
28.0,1,2,0.010832721135790672,0.02631578947368421,3,0.2872463768115942,3,0.28737997256515774,0.45454545454545453,6.0,635,2,1
25.0,1,3,0.009073361683576702,0.039473684210526314,3,0.024521739130434785,2,0.4855967078189301,0.06060606060606061,3.0,577,2,1
25.0,2,1,0.008502614660536633,0.0,3,0.21739130434782605,2,0.5569272976680384,0.42424242424242425,3.0,676,2,1
40.0,1,3,0.012801450098969089,0.23684210526315788,3,0.05797101449275363,5,0.1762688614540467,0.09090909090909091,16.0,531,2,1
37.0,2,2,0.030231154592956576,0.17105263157894735,3,0.6790724637681159,4,0.6131687242798354,0.43939393939393934,10.0,606,2,1
22.0,1,1,0.016244779590447015,0.0,3,0.2753623188405797,1,0.6035665294924555,0.3181818181818182,3.0,613,2,1
39.0,2,4,0.022790957039916643,0.19736842105263158,2,0.18840579710144925,6,0.6104252400548698,0.16666666666666666,14.0,715,2,1
23.0,1,4,0.05026793970977534,0.02631578947368421,3,0.2753623188405797,6,0.38340192043895754,0.12121212121212122,3.0,675,2,1
27.0,1,2,0.01921323772535391,0.09210526315789473,3,0.49527536231884056,6,0.467764060356653,0.48484848484848486,8.0,556,2,1
23.0,2,2,0.016764720704759897,0.013157894736842105,3,0.36953623188405793,1,0.7620027434842251,0.4090909090909091,3.0,608,2,1
29.0,2,4,0.010813054332412407,0.10526315789473684,3,0.23515942028985506,2,0.8525377229080933,0.3787878787878788,9.0,660,2,1
25.0,2,4,0.01474846363341734,0.013157894736842105,3,0.05791304347826087,3,0.4362139917695473,0.09090909090909091,4.0,590,2,1
25.0,2,3,0.010899506322262697,0.0,3,0.33527536231884053,6,0.5514403292181072,0.5303030303030303,5.0,644,2,1
26.0,2,3,0.014862776928053507,0.05263157894736842,3,0.07246376811594203,1,0.6227709190672155,0.10606060606060606,6.0,678,2,1
31.0,2,4,0.003994409711139728,0.13157894736842105,3,0.08588405797101449,2,0.46982167352537724,0.30303030303030304,6.0,633,2,1
27.0,1,3,0.013357447019475461,0.039473684210526314,3,0.1466086956521739,2,0.41083676268861463,0.21212121212121213,5.0,656,2,1
24.0,2,4,0.014813200194537461,0.0,3,0.1804927536231884,6,0.41358024691358025,0.22727272727272727,3.0,719,2,1
28.0,1,3,0.002961902533780808,0.06578947368421052,1,0.06994202898550725,2,0.4485596707818931,0.2878787878787879,5.0,631,2,1
30.0,2,4,0.025206696054880212,0.05263157894736842,2,0.25066666666666665,3,0.6652949245541837,0.19696969696969696,6.0,551,2,1
22.0,2,2,0.04034357905501829,0.02631578947368421,2,0.7101449275362319,6,0.6810699588477367,0.3484848484848485,4.0,569,2,1
23.0,2,2,0.03386869376779487,0.039473684210526314,2,0.20756521739130432,6,0.406721536351166,0.12121212121212122,3.0,657,2,1
25.0,1,2,0.006304029932874742,0.039473684210526314,3,0.35040579710144926,4,0.17421124828532236,0.8181818181818182,4.0,494,2,1
26.0,1,3,0.011882846491175955,0.039473684210526314,3,0.24637681159420288,5,0.8010973936899863,0.36363636363636365,4.0,597,2,1
33.0,2,2,0.02568935218778847,0.14473684210526316,3,0.42028985507246375,3,0.580246913580247,0.3181818181818182,8.0,649,2,1
23.0,2,3,0.016773324931237888,0.02631578947368421,3,0.3565217391304348,4,0.3984910836762689,0.3939393939393939,3.0,494,2,1
22.0,2,3,0.011916443946947158,0.013157894736842105,3,0.2753623188405797,1,0.33539094650205764,0.4090909090909091,4.0,609,2,1
26.0,2,4,0.013867145007028833,0.039473684210526314,3,0.18715942028985505,6,0.6694101508916324,0.25757575757575757,3.0,637,2,1
27.0,2,2,0.016255432442276906,0.013157894736842105,3,0.1479710144927536,5,0.7565157750342935,0.18181818181818182,4.0,615,2,1
31.0,1,4,0.013072688095560996,0.07894736842105263,3,0.11594202898550725,5,0.3868312757201647,0.16666666666666666,9.0,515,2,1
25.0,2,3,0.029711623203714073,0.0,3,0.19281159420289853,3,0.676954732510288,0.13636363636363635,5.0,667,2,1
26.0,2,3,0.007491003461767119,0.02631578947368421,3,0.09202898550724638,6,0.7133058984910836,0.21212121212121213,7.0,595,2,1
27.0,2,3,0.016291897973540772,0.05263157894736842,3,0.18840579710144925,1,0.5514403292181072,0.22727272727272727,7.0,610,2,1
24.0,2,2,0.01724123096161245,0.06578947368421052,3,0.4300579710144927,6,0.5068587105624143,0.46969696969696967,3.0,545,2,1
27.0,1,4,0.015964937367377117,0.05263157894736842,2,0.058028985507246375,1,0.4684499314128944,0.07575757575757576,5.0,687,2,1
30.0,1,3,0.005340766292410129,0.09210526315789473,3,0.060289855072463774,3,0.6419753086419753,0.18181818181818182,8.0,653,2,1
23.0,2,2,0.014711178652012713,0.013157894736842105,3,0.36231884057971014,6,0.44032921810699593,0.45454545454545453,4.0,620,2,1
29.0,1,3,0.002566517840863602,0.10526315789473684,3,0.057826086956521736,1,0.313443072702332,0.25757575757575757,7.0,656,2,1
31.0,1,4,0.022265689499688813,0.13157894736842105,2,0.36379710144927535,3,0.7434842249657065,0.3181818181818182,7.0,599,2,1
26.0,1,5,0.021744109485094407,0.013157894736842105,3,0.5072463768115942,1,0.4965706447187929,0.43939393939393934,6.0,610,2,1
36.0,2,3,0.00400424311282886,0.17105263157894735,3,0.12457971014492754,1,0.6680384087791496,0.4090909090909091,15.0,676,2,1
28.0,2,1,0.012001666761586307,0.06578947368421052,3,0.2753623188405797,4,0.26131687242798357,0.4090909090909091,5.0,522,2,1
26.0,2,2,0.009495788231139023,0.02631578947368421,3,0.23188405797101447,3,0.43141289437585745,0.4090909090909091,3.0,581,2,1
23.0,2,3,0.013922457891530203,0.0,3,0.3312753623188405,6,0.4958847736625515,0.42424242424242425,4.0,607,2,1
27.0,2,3,0.03590297874223417,0.10526315789473684,3,0.0938840579710145,6,0.6227709190672155,0.06060606060606061,8.0,654,2,1
24.0,1,4,0.0035400246080877274,0.0,3,0.05626086956521739,4,0.6069958847736625,0.22727272727272727,3.0,618,2,1
25.0,2,4,0.012931332946279715,0.02631578947368421,3,0.23405797101449274,3,0.6995884773662551,0.3333333333333333,2.0,706,2,1
27.0,2,4,0.00585661015601921,0.05263157894736842,3,0.09469565217391304,3,0.635116598079561,0.25757575757575757,5.0,633,2,1
30.0,2,3,0.019586087539400186,0.09210526315789473,3,0.42028985507246375,1,0.53840877914952,0.4090909090909091,6.0,688,2,1
26.0,2,4,0.009419989093118626,0.06578947368421052,3,0.2752173913043478,5,0.5843621399176955,0.48484848484848486,3.0,593,2,1
24.0,2,3,0.03323198100842353,0.0,3,0.3333333333333333,4,0.4842249657064473,0.19696969696969696,3.0,604,2,1
27.0,1,3,0.006963687296187385,0.013157894736842105,3,0.08301449275362319,4,0.4931412894375858,0.19696969696969696,5.0,686,2,1
25.0,2,2,0.008855797671204644,0.02631578947368421,3,0.296231884057971,5,0.5150891632373114,0.5454545454545454,2.0,591,2,1
23.0,1,4,0.00928928679566724,0.02631578947368421,3,0.13043478260869565,6,0.31755829903978056,0.24242424242424243,3.0,692,2,1
28.0,1,2,0.011921360647791725,0.10526315789473684,3,0.4144927536231884,5,0.39231824417009614,0.6060606060606061,7.0,686,2,1
31.0,2,2,0.012478996468579619,0.013157894736842105,3,0.12466666666666666,6,0.5994513031550068,0.18181818181818182,9.0,594,2,1
25.0,2,1,0.01880679045553643,0.05263157894736842,3,0.21739130434782605,2,0.5438957475994513,0.22727272727272727,3.0,653,2,1
34.0,1,3,0.022597157081626656,0.19736842105263158,3,0.03397101449275362,1,0.425925925925926,0.045454545454545456,15.0,700,2,1
33.0,2,3,0.013332863515252629,0.10526315789473684,3,0.3878550724637681,4,0.5569272976680384,0.5151515151515151,9.0,678,2,1
24.0,2,4,0.013800769545627187,0.05263157894736842,3,0.18840579710144925,6,0.6611796982167353,0.25757575757575757,3.0,679,2,1
25.0,1,2,0.014784109714540444,0.02631578947368421,3,0.3403478260869565,3,0.3710562414266118,0.42424242424242425,4.0,702,2,1
25.0,2,2,0.022899534183567483,0.013157894736842105,3,0.21153623188405796,3,0.5823045267489713,0.18181818181818182,2.0,633,2,1
27.0,2,2,0.0067997972680351754,0.06578947368421052,3,0.1168695652173913,4,0.5768175582990398,0.2727272727272727,6.0,508,2,1
27.0,2,2,0.026482170198974784,0.06578947368421052,3,0.5652173913043479,2,0.4643347050754458,0.42424242424242425,5.0,640,2,1
32.0,2,5,0.014006041805887829,0.10526315789473684,3,0.48391304347826086,2,0.30795610425240055,0.6212121212121212,8.0,711,2,1
26.0,1,3,0.01277891522009816,0.013157894736842105,3,0.07060869565217391,1,0.4945130315500687,0.10606060606060606,6.0,703,2,1
23.0,2,3,0.029737435883148047,0.02631578947368421,3,0.6231884057971014,3,0.23936899862825795,0.4090909090909091,2.0,660,2,1
23.0,1,4,0.0477485402520055,0.0,2,0.43455072463768113,6,0.31550068587105623,0.18181818181818182,4.0,624,2,1
26.0,2,5,0.00660763621002671,0.06578947368421052,3,0.10144927536231883,6,0.13717421124828538,0.25757575757575757,4.0,661,2,1
28.0,1,3,0.02604130602324534,0.02631578947368421,3,0.10086956521739131,2,0.01577503429355287,0.09090909090909091,7.0,637,2,1
34.0,1,4,0.004638497521777911,0.13157894736842105,1,0.13043478260869565,1,0.2757201646090535,0.3939393939393939,12.0,685,2,1
24.0,1,3,0.03524577972934381,0.0,3,0.7101449275362319,1,0.7181069958847737,0.4090909090909091,3.0,677,2,1
25.0,1,2,0.02811287597908927,0.05263157894736842,2,0.0984927536231884,5,0.4759945130315501,0.07575757575757576,4.0,626,2,1
24.0,1,1,0.006369176219065244,0.0,1,0.08695652173913043,3,0.575445816186557,0.22727272727272727,4.0,583,2,1
30.0,2,3,0.013927784317445152,0.06578947368421052,3,0.20289855072463767,5,0.24897119341563795,0.2727272727272727,5.0,571,2,1
24.0,2,1,0.017777561078740553,0.0,3,0.0436231884057971,6,0.6604938271604939,0.06060606060606061,3.0,599,2,1
24.0,2,4,0.018794908428495394,0.0,3,0.3333333333333333,6,0.42112482853223604,0.3333333333333333,4.0,550,2,1
30.0,2,1,0.011886124291738999,0.05263157894736842,3,0.20289855072463767,2,0.53840877914952,0.30303030303030304,6.0,622,2,1
27.0,1,4,0.06500165324065899,0.07894736842105263,3,0.10176811594202899,2,0.43278463648834026,0.030303030303030304,10.0,597,2,1
26.0,2,2,0.0032298627298096706,0.05263157894736842,3,0.057304347826086954,1,0.4938271604938272,0.24242424242424243,4.0,646,2,1
24.0,1,4,0.014838603148901054,0.0,3,0.42028985507246375,4,0.6378600823045268,0.5151515151515151,5.0,643,2,1
22.0,2,3,0.0031532441416485123,0.0,3,0.10144927536231883,4,0.3820301783264746,0.3787878787878788,4.0,637,2,1
25.0,2,1,0.010551649737509633,0.013157894736842105,3,0.3108405797101449,6,0.6796982167352537,0.5,7.0,636,2,1
33.0,1,1,0.009030340551186747,0.10526315789473684,3,0.014492753623188404,3,0.6508916323731138,0.045454545454545456,6.0,683,2,1
23.0,2,3,0.026639094900930527,0.0,3,0.7138840579710145,1,0.46913580246913583,0.5151515151515151,3.0,673,2,1
30.0,1,4,0.041126563664515475,0.06578947368421052,3,0.5833913043478262,3,0.657750342935528,0.2878787878787879,5.0,634,2,1
25.0,1,4,0.044093382899140846,0.0,3,0.9999999999999999,3,0.7222222222222221,0.45454545454545453,2.0,620,2,1
22.0,1,4,0.0065469968996103925,0.0,3,0.15942028985507245,5,0.22016460905349805,0.3787878787878788,2.0,693,2,1
30.0,2,5,0.044677650849503474,0.09210526315789473,2,0.3462028985507246,6,0.6934156378600822,0.16666666666666666,5.0,725,2,1
24.0,1,2,0.028569719432563555,0.02631578947368421,2,0.13043478260869565,6,0.6995884773662551,0.09090909090909091,3.0,548,2,1
25.0,2,3,0.029057292266316377,0.07894736842105263,3,0.5652173913043479,4,0.4389574759945131,0.3787878787878788,3.0,712,2,1
23.0,1,4,0.01674177610081859,0.0,3,0.42028985507246375,2,0.44375857338820307,0.46969696969696967,3.0,528,2,1
27.0,2,3,0.014871790879601877,0.09210526315789473,3,0.36231884057971014,6,0.8916323731138547,0.43939393939393934,5.0,640,2,1
24.0,2,4,0.036100056501087205,0.0,2,0.20046376811594202,4,0.6803840877914953,0.12121212121212122,4.0,635,2,1
25.0,1,3,0.011325210670388062,0.0,3,0.07246376811594203,2,0.8696844993141291,0.12121212121212122,2.0,638,2,1
30.0,1,2,0.01327017557948441,0.07894736842105263,3,0.044405797101449276,5,0.6406035665294925,0.07575757575757576,7.0,586,2,1
25.0,2,2,0.0012930923221209337,0.02631578947368421,3,0.08240579710144928,2,0.28943758573388206,0.45454545454545453,4.0,683,2,1
24.0,2,3,0.05278365164191176,0.0,3,0.28089855072463765,1,0.3203017832647463,0.10606060606060606,3.0,615,2,1
24.0,2,3,0.01719739037908173,0.0,3,0.16063768115942026,3,0.4375857338820303,0.18181818181818182,5.0,635,2,1
23.0,1,2,0.012432697535626619,0.0,3,0.5999710144927536,6,0.4876543209876543,0.8333333333333334,4.0,653,2,1
27.0,2,3,0.009006576497104677,0.07894736842105263,3,0.08866666666666667,3,0.6474622770919067,0.18181818181818182,5.0,675,2,1
37.0,2,4,0.07142491316901446,0.18421052631578946,3,0.7101449275362319,5,0.9026063100137174,0.21212121212121213,12.0,633,2,1
36.0,2,4,0.028554969330029857,0.09210526315789473,2,0.12727536231884057,1,0.458161865569273,0.09090909090909091,11.0,631,2,1
27.0,2,2,0.004317682791669962,0.02631578947368421,3,0.19118840579710142,1,0.2544581618655694,0.5757575757575758,5.0,557,2,1
30.0,2,1,0.018935853852706293,0.13157894736842105,3,0.10655072463768116,2,0.6364883401920438,0.12121212121212122,8.0,690,2,1
26.0,1,1,0.01886988811637503,0.02631578947368421,3,0.6811594202898551,6,0.40123456790123463,0.6666666666666666,7.0,543,2,1
23.0,1,2,0.013382849973839053,0.0,3,0.040695652173913036,5,0.5637860082304527,0.07575757575757576,4.0,602,2,1
23.0,2,1,0.04280725590321638,0.02631578947368421,2,0.09046376811594203,3,0.7812071330589849,0.045454545454545456,4.0,656,2,1
24.0,1,4,0.011788199999918054,0.06578947368421052,3,0.36231884057971014,1,0.47805212620027443,0.5303030303030303,4.0,638,2,1
25.0,2,3,0.011339960772921761,0.013157894736842105,3,0.01617391304347826,1,0.5233196159122087,0.045454545454545456,3.0,663,2,1
31.0,2,3,0.014320300934869693,0.09210526315789473,3,0.29437681159420287,2,0.40397805212620036,0.3787878787878788,8.0,615,2,1
24.0,1,1,0.013867964457169594,0.02631578947368421,3,0.13043478260869565,1,0.654320987654321,0.18181818181818182,4.0,641,2,1
24.0,2,2,0.016546337242247078,0.02631578947368421,3,0.12382608695652174,2,0.46913580246913583,0.15151515151515152,4.0,547,2,1
24.0,2,4,0.04532132893507128,0.05263157894736842,2,0.7101449275362319,5,0.5294924554183815,0.3181818181818182,4.0,682,2,1
34.0,2,4,0.026123251037321445,0.18421052631578946,2,0.3333333333333333,3,0.6392318244170097,0.25757575757575757,10.0,537,2,1
27.0,1,1,0.013020653011622672,0.05263157894736842,3,0.42028985507246375,2,0.6028806584362141,0.5757575757575758,5.0,633,2,1
25.0,1,2,0.007806491765960122,0.039473684210526314,3,0.21739130434782605,3,0.40329218106995895,0.45454545454545453,5.0,613,2,1
28.0,1,1,0.008932416259365802,0.06578947368421052,3,0.31005797101449273,1,0.15020576131687252,0.5757575757575758,6.0,705,2,1
24.0,2,3,0.010756102547629515,0.02631578947368421,3,0.2753623188405797,3,0.16598079561042528,0.43939393939393934,3.0,561,2,1
25.0,1,4,0.009445801772552598,0.02631578947368421,3,0.23188405797101447,3,0.47942386831275724,0.4090909090909091,3.0,573,2,1
25.0,2,2,0.014747644183276579,0.0,3,0.2393333333333333,2,0.5116598079561043,0.30303030303030304,2.0,652,2,1
23.0,1,2,0.03748943421474756,0.0,3,0.42730434782608695,4,0.7764060356652949,0.22727272727272727,3.0,641,2,1
30.0,2,2,0.003055319849827567,0.07894736842105263,2,0.07971014492753624,5,0.3518518518518519,0.3181818181818182,8.0,657,2,1
25.0,1,3,0.028663956198751075,0.05263157894736842,3,0.09666666666666666,6,0.2832647462277093,0.07575757575757576,4.0,633,2,1
26.0,2,4,0.03843180187662277,0.02631578947368421,3,0.42863768115942025,6,0.7270233196159122,0.22727272727272727,4.0,616,2,1
55.0,2,3,0.021626518389895197,0.42105263157894735,3,0.5652173913043479,6,0.14334705075445814,0.5,30.0,669,2,1
26.0,1,3,0.014846387925238284,0.09210526315789473,3,0.1794782608695652,6,0.4574759945130316,0.22727272727272727,7.0,663,2,1
40.0,2,4,0.050288425963294366,0.22368421052631576,2,0.4115072463768116,3,0.5322359396433471,0.16666666666666666,15.0,653,2,1
26.0,2,3,0.013952777546738362,0.0,3,0.18840579710144925,6,0.6858710562414265,0.25757575757575757,5.0,663,2,1
22.0,2,4,0.018100424434200405,0.0,3,0.19043478260869565,3,0.7098765432098766,0.21212121212121213,4.0,586,2,1
23.0,1,4,0.008944298286406837,0.0,3,0.028985507246376812,3,0.8786008230452675,0.07575757575757576,4.0,631,2,1
22.0,2,3,0.0018458114420642608,0.013157894736842105,3,0.030985507246376814,4,0.159122085048011,0.19696969696969696,2.0,616,2,1
31.0,1,1,0.014809512668904037,0.11842105263157894,3,0.32965217391304347,6,0.42455418381344306,0.4090909090909091,8.0,623,2,1
29.0,1,4,0.011656678252325907,0.07894736842105263,3,0.2753623188405797,5,0.4965706447187929,0.4090909090909091,5.0,634,2,1
27.0,1,4,0.026160945743796453,0.06578947368421052,3,0.42028985507246375,6,0.30658436213991774,0.3181818181818182,6.0,658,2,1
24.0,2,2,0.026261738111110062,0.02631578947368421,3,0.5942028985507246,3,0.39368998628257895,0.43939393939393934,5.0,670,2,1
24.0,2,3,0.016307877251285616,0.013157894736842105,3,0.07652173913043478,3,0.41426611796982177,0.10606060606060606,3.0,616,2,1
28.0,1,2,0.05513834162138863,0.06578947368421052,3,0.07533333333333334,3,0.5466392318244171,0.030303030303030304,6.0,595,2,1
27.0,1,3,0.010896228521699653,0.06578947368421052,3,0.2698260869565217,3,0.14403292181069954,0.42424242424242425,5.0,642,2,1
25.0,1,4,0.007862624100602254,0.05263157894736842,3,0.13295652173913042,1,0.6159122085048012,0.2878787878787879,3.0,627,2,1
32.0,2,3,0.02248284378699049,0.09210526315789473,3,0.18840579710144925,6,0.6200274348422496,0.16666666666666666,10.0,610,2,1
24.0,1,4,0.0311079662435709,0.013157894736842105,3,0.2753623188405797,5,0.7551440329218106,0.18181818181818182,4.0,646,2,1
23.0,2,2,0.006038937812338541,0.0,3,0.07246376811594203,1,0.5267489711934157,0.19696969696969696,2.0,575,2,1
29.0,1,2,0.016777422181941695,0.06578947368421052,3,0.2753623188405797,5,0.42455418381344306,0.30303030303030304,9.0,616,2,1
23.0,2,4,0.011799262576818329,0.0,3,0.2753623188405797,4,0.4355281207133059,0.4090909090909091,4.0,533,2,1
30.0,2,3,0.017278106217946693,0.13157894736842105,3,0.08747826086956521,6,0.32578875171467764,0.10606060606060606,8.0,697,2,1
32.0,1,4,0.015465072781512875,0.07894736842105263,3,0.2657971014492753,5,0.04595336076817558,0.3181818181818182,9.0,646,2,1
24.0,2,2,0.006876006131125953,0.013157894736842105,3,0.05643478260869565,1,0.6433470507544583,0.15151515151515152,3.0,614,2,1
25.0,1,2,0.022744658106963644,0.05263157894736842,2,0.2753623188405797,3,0.49862825788751713,0.24242424242424243,4.0,666,2,1
23.0,2,4,0.01782345028662317,0.0,3,0.15942028985507245,5,0.5699588477366255,0.18181818181818182,4.0,662,2,1
27.0,1,4,0.021244244899230165,0.09210526315789473,3,0.41773913043478256,3,0.31824417009602196,0.3787878787878788,7.0,653,2,1
25.0,2,1,0.033544601237123876,0.039473684210526314,2,0.2753623188405797,1,0.8449931412894374,0.16666666666666666,3.0,576,2,1
24.0,2,3,0.012509725848858157,0.05263157894736842,3,0.33495652173913043,2,0.39368998628257895,0.46969696969696967,3.0,654,2,1
31.0,1,3,0.002472690799746462,0.10526315789473684,2,0.043478260869565216,2,0.6378600823045268,0.21212121212121213,6.0,620,2,1
25.0,2,4,0.043210015647400436,0.02631578947368421,3,0.8714782608695653,3,0.6337448559670782,0.4090909090909091,3.0,673,2,1
23.0,1,2,0.02173755388396832,0.0,2,0.37266666666666665,6,0.6330589849108368,0.3333333333333333,3.0,603,2,1
33.0,2,4,0.027770755545321532,0.13157894736842105,3,0.2662608695652174,1,0.6460905349794239,0.19696969696969696,6.0,590,2,1
27.0,2,4,0.04228485643848121,0.07894736842105263,2,0.7101449275362319,3,0.7414266117969821,0.3333333333333333,8.0,667,2,1
25.0,2,4,0.009340092704394424,0.0,3,0.21739130434782605,5,0.5006858710562414,0.3939393939393939,4.0,663,2,1
28.0,2,4,0.024638407382262428,0.02631578947368421,3,0.8544347826086957,5,0.7023319615912209,0.6666666666666666,6.0,660,2,1
29.0,1,3,0.01240852375647417,0.13157894736842105,3,0.21739130434782605,2,0.36419753086419754,0.3181818181818182,9.0,650,2,1
33.0,1,4,0.08363963696719864,0.13157894736842105,2,0.6324637681159421,6,0.7146776406035664,0.16666666666666666,12.0,634,2,1
25.0,1,3,0.006647789266924001,0.02631578947368421,3,0.10144927536231883,6,0.2633744855967078,0.25757575757575757,3.0,644,2,1
33.0,1,3,0.02371857459925815,0.13157894736842105,3,0.42028985507246375,5,0.34567901234567905,0.3484848484848485,7.0,650,2,1
33.0,2,2,0.006609275110308231,0.13157894736842105,3,0.13043478260869565,4,0.2908093278463649,0.3181818181818182,7.0,527,2,1
33.0,1,2,0.024123792693864488,0.15789473684210525,3,0.5652173913043479,2,0.20370370370370378,0.45454545454545453,9.0,718,2,1
23.0,2,3,0.011414530735731017,0.0,3,0.2753623188405797,2,0.3326474622770919,0.42424242424242425,4.0,557,2,1
56.0,2,2,0.022298877230389636,0.4605263157894737,3,0.5652173913043479,5,0.5884773662551441,0.48484848484848486,19.0,594,2,1
24.0,2,4,0.024174598602591673,0.013157894736842105,3,0.5652173913043479,6,0.4485596707818931,0.45454545454545453,3.0,667,2,1
32.0,1,3,0.028373870848921665,0.15789473684210525,3,0.7101449275362319,3,0.3422496570644719,0.48484848484848486,7.0,673,2,1
